origem,alvo,h,modelo,y_true,q10,q20,q30,q40,q50,q60,q70,q80,q90,media
2018-12-01,2019-02-01,2,ar1,-0.010690,-0.068287,-0.055646,-0.051170,-0.043086,-0.036891,-0.030434,-0.025878,-0.007834,-0.000816,-0.035515
2019-01-01,2019-02-01,1,portgdp_ols,-0.010690,-0.091024,-0.078514,-0.068909,-0.059269,-0.054741,-0.047906,-0.043735,-0.029595,-0.014956,-0.054151
2019-01-01,2019-02-01,1,rw,-0.010690,-0.044643,-0.033385,-0.027687,-0.026069,-0.021733,-0.017688,-0.009438,-0.001551,0.003438,-0.021215
2019-01-01,2019-02-01,1,sazonal_naive,-0.010690,-0.047836,-0.030937,0.000072,0.023027,0.053559,0.075746,0.087135,0.107792,0.124420,0.013793
2019-01-01,2019-02-01,1,ar1,-0.010690,-0.046528,-0.037084,-0.033582,-0.026065,-0.021341,-0.017623,-0.013877,-0.001911,0.004190,-0.021577
2019-01-01,2019-03-01,2,portgdp_ols,-0.031579,-0.068730,-0.056220,-0.046614,-0.036975,-0.032446,-0.025612,-0.021441,-0.007301,0.007338,-0.031857
2019-01-01,2019-03-01,2,rw,-0.031579,-0.054347,-0.038427,-0.030367,-0.028079,-0.021948,-0.016227,-0.004560,0.006595,0.013650,-0.021215
2019-01-01,2019-03-01,2,sazonal_naive,-0.031579,-0.016629,0.000270,0.031279,0.054234,0.084766,0.106953,0.118342,0.138999,0.155627,0.045000
2019-01-01,2019-03-01,2,ar1,-0.031579,-0.054854,-0.042378,-0.037750,-0.027819,-0.021578,-0.016665,-0.011717,0.004093,0.012152,-0.021890
2019-02-01,2019-03-01,1,portgdp_ols,-0.031579,-0.068613,-0.056142,-0.045884,-0.035924,-0.029680,-0.024381,-0.020737,-0.006371,0.010208,-0.030895
2019-02-01,2019-03-01,1,rw,-0.031579,-0.033465,-0.022669,-0.017053,-0.015196,-0.010722,-0.006085,0.000890,0.008710,0.013787,-0.010690
2019-02-01,2019-03-01,1,sazonal_naive,-0.031579,-0.016292,0.000853,0.027215,0.052906,0.078805,0.105761,0.117745,0.136759,0.155557,0.045000
2019-02-01,2019-03-01,1,ar1,-0.031579,-0.037249,-0.027874,-0.023964,-0.016064,-0.010735,-0.008013,-0.002815,0.006173,0.013060,-0.012260
2019-02-01,2019-04-01,2,portgdp_ols,-0.028599,-0.033259,-0.020788,-0.010529,-0.000570,0.005674,0.010973,0.014617,0.028983,0.045562,0.004459
2019-02-01,2019-04-01,2,rw,-0.028599,-0.042899,-0.027631,-0.019688,-0.017063,-0.010736,-0.004178,0.005686,0.016745,0.023926,-0.010690
2019-02-01,2019-04-01,2,sazonal_naive,-0.028599,-0.011242,0.005903,0.032265,0.057956,0.083855,0.110811,0.122795,0.141809,0.160608,0.050050
2019-02-01,2019-04-01,2,ar1,-0.028599,-0.046638,-0.034250,-0.029082,-0.018642,-0.011601,-0.008004,-0.001135,0.010742,0.019843,-0.013616
2019-03-01,2019-04-01,1,portgdp_ols,-0.028599,-0.032603,-0.020529,-0.009231,-0.000099,0.003776,0.010435,0.014614,0.028711,0.045401,0.004446
2019-03-01,2019-04-01,1,rw,-0.028599,-0.053702,-0.045231,-0.038296,-0.036469,-0.032097,-0.027693,-0.020196,-0.012444,-0.007278,-0.031579
2019-03-01,2019-04-01,1,sazonal_naive,-0.028599,-0.013769,0.003348,0.028678,0.054248,0.077895,0.107589,0.122558,0.139569,0.160538,0.050050
2019-03-01,2019-04-01,1,ar1,-0.028599,-0.055149,-0.046349,-0.042860,-0.035935,-0.030185,-0.026334,-0.021872,-0.012908,-0.005076,-0.030682
2019-03-01,2019-05-01,2,portgdp_ols,0.088770,-0.044074,-0.032001,-0.020703,-0.011570,-0.007695,-0.001036,0.003142,0.017239,0.033930,-0.007025
2019-03-01,2019-05-01,2,rw,0.088770,-0.062865,-0.050886,-0.041078,-0.038494,-0.032312,-0.026083,-0.015482,-0.004518,0.002787,-0.031579
2019-03-01,2019-05-01,2,sazonal_naive,0.088770,-0.132544,-0.115427,-0.090097,-0.064527,-0.040880,-0.011186,0.003783,0.020794,0.041763,-0.068725
2019-03-01,2019-05-01,2,ar1,0.088770,-0.062206,-0.050590,-0.045984,-0.036843,-0.029253,-0.024170,-0.018279,-0.006447,0.003892,-0.029910
2019-04-01,2019-05-01,1,portgdp_ols,0.088770,-0.044153,-0.034681,-0.024600,-0.011969,-0.007565,-0.002056,0.003279,0.016662,0.033748,-0.007878
2019-04-01,2019-05-01,1,rw,0.088770,-0.050069,-0.041152,-0.035107,-0.033416,-0.028631,-0.025431,-0.017413,-0.009728,-0.004474,-0.028599
2019-04-01,2019-05-01,1,sazonal_naive,0.088770,-0.134023,-0.118365,-0.092433,-0.071532,-0.045456,-0.016437,0.003546,0.018554,0.041694,-0.068725
2019-04-01,2019-05-01,1,ar1,0.088770,-0.052412,-0.043666,-0.040200,-0.031764,-0.026081,-0.024116,-0.020273,-0.011396,-0.002705,-0.028073
2019-04-01,2019-06-01,2,portgdp_ols,-0.040000,-0.028639,-0.019166,-0.009085,0.003546,0.007950,0.013459,0.018794,0.032177,0.049263,0.007637
2019-04-01,2019-06-01,2,rw,-0.040000,-0.058962,-0.046352,-0.037802,-0.035412,-0.028644,-0.024119,-0.012780,-0.001912,0.005518,-0.028599
2019-04-01,2019-06-01,2,sazonal_naive,-0.040000,-0.028773,-0.013115,0.012817,0.033719,0.059794,0.088814,0.108796,0.123805,0.146944,0.036525
2019-04-01,2019-06-01,2,ar1,-0.040000,-0.059748,-0.048203,-0.043628,-0.032492,-0.024990,-0.022397,-0.017324,-0.005607,0.005865,-0.027621
2019-05-01,2019-06-01,1,portgdp_ols,-0.040000,-0.026397,-0.016518,-0.005958,0.003633,0.008295,0.014737,0.018941,0.033828,0.051387,0.010151
2019-05-01,2019-06-01,1,rw,-0.040000,0.067323,0.076408,0.082371,0.084575,0.088911,0.093016,0.100415,0.108699,0.114482,0.088770
2019-05-01,2019-06-01,1,sazonal_naive,-0.040000,-0.027948,-0.012261,0.013149,0.039487,0.064370,0.096690,0.109349,0.132763,0.147568,0.036525
2019-05-01,2019-06-01,1,ar1,-0.040000,0.049024,0.057385,0.061382,0.069341,0.074986,0.077458,0.082982,0.093893,0.100144,0.075191
2019-05-01,2019-07-01,2,portgdp_ols,-0.042025,-0.025846,-0.015967,-0.005407,0.004183,0.008845,0.015287,0.019491,0.034379,0.051937,0.010702
2019-05-01,2019-07-01,2,rw,-0.042025,0.058439,0.071288,0.079721,0.082837,0.088969,0.094774,0.105239,0.116954,0.125132,0.088770
2019-05-01,2019-07-01,2,sazonal_naive,-0.042025,-0.032946,-0.017259,0.008151,0.034489,0.059372,0.091691,0.104351,0.127765,0.142570,0.031527
2019-05-01,2019-07-01,2,ar1,-0.042025,0.028980,0.040010,0.045284,0.055785,0.063233,0.066495,0.073783,0.088179,0.096427,0.063504
2019-06-01,2019-07-01,1,portgdp_ols,-0.042025,-0.033144,-0.022526,-0.010186,0.003756,0.008481,0.014604,0.019482,0.033822,0.050763,0.009161
2019-06-01,2019-07-01,1,rw,-0.042025,-0.066689,-0.055850,-0.046786,-0.044854,-0.040032,-0.036473,-0.028552,-0.020336,-0.014465,-0.040000
2019-06-01,2019-07-01,1,sazonal_naive,-0.042025,-0.040373,-0.020675,0.007376,0.025836,0.054796,0.086441,0.104114,0.125526,0.142501,0.031527
2019-06-01,2019-07-01,1,ar1,-0.042025,-0.062796,-0.055092,-0.050914,-0.046415,-0.035156,-0.030127,-0.026127,-0.016536,-0.007085,-0.036598
2019-06-01,2019-08-01,2,portgdp_ols,-0.024085,-0.044360,-0.033741,-0.021402,-0.007459,-0.002734,0.003389,0.008267,0.022607,0.039548,-0.002054
2019-06-01,2019-08-01,2,rw,-0.024085,-0.077745,-0.062415,-0.049598,-0.046864,-0.040046,-0.035012,-0.023810,-0.012190,-0.003888,-0.040000
2019-06-01,2019-08-01,2,sazonal_naive,-0.024085,-0.049240,-0.029542,-0.001491,0.016969,0.045929,0.077574,0.095247,0.116659,0.133634,0.022660
2019-06-01,2019-08-01,2,ar1,-0.024085,-0.067153,-0.057388,-0.052093,-0.046392,-0.032121,-0.025748,-0.020678,-0.008522,0.003455,-0.033949
2019-07-01,2019-08-01,1,portgdp_ols,-0.024085,-0.049622,-0.035795,-0.024420,-0.008524,-0.003545,0.002040,0.008371,0.021956,0.038728,-0.003396
2019-07-01,2019-08-01,1,rw,-0.024085,-0.068062,-0.056776,-0.048602,-0.046531,-0.042543,-0.038895,-0.030774,-0.022625,-0.016666,-0.042025
2019-07-01,2019-08-01,1,sazonal_naive,-0.024085,-0.050726,-0.034729,-0.008989,0.010981,0.041353,0.072323,0.095010,0.114419,0.133565,0.022660
2019-07-01,2019-08-01,1,ar1,-0.024085,-0.064212,-0.056444,-0.052422,-0.047166,-0.036802,-0.031893,-0.028097,-0.018160,-0.008713,-0.038283
2019-07-01,2019-09-01,2,portgdp_ols,0.005952,-0.028880,-0.015053,-0.003678,0.012218,0.017197,0.022783,0.029113,0.042698,0.059470,0.017347
2019-07-01,2019-09-01,2,rw,0.005952,-0.078847,-0.062886,-0.051327,-0.048398,-0.042758,-0.037598,-0.026113,-0.014589,-0.006162,-0.042025
2019-07-01,2019-09-01,2,sazonal_naive,0.005952,-0.084181,-0.068184,-0.042444,-0.022474,0.007898,0.038868,0.061555,0.080964,0.100110,-0.010795
2019-07-01,2019-09-01,2,ar1,0.005952,-0.068238,-0.058391,-0.053291,-0.046628,-0.033490,-0.027268,-0.022455,-0.009857,0.002119,-0.035368
2019-08-01,2019-09-01,1,portgdp_ols,0.005952,-0.028510,-0.014994,-0.003593,0.010850,0.016682,0.022296,0.028700,0.041993,0.059180,0.016773
2019-08-01,2019-09-01,1,rw,0.005952,-0.049469,-0.037737,-0.030520,-0.027969,-0.024117,-0.020199,-0.012374,-0.004950,0.001098,-0.024085
2019-08-01,2019-09-01,1,sazonal_naive,0.005952,-0.084099,-0.066740,-0.053485,-0.023134,0.003237,0.035032,0.061318,0.078724,0.100040,-0.010795
2019-08-01,2019-09-01,1,ar1,0.005952,-0.050089,-0.042235,-0.038179,-0.031889,-0.022777,-0.017550,-0.013201,-0.004285,0.005252,-0.024050
2019-08-01,2019-10-01,2,portgdp_ols,0.013685,-0.065089,-0.051573,-0.040172,-0.025729,-0.019896,-0.014282,-0.007878,0.005415,0.022602,-0.019806
2019-08-01,2019-10-01,2,rw,0.013685,-0.059984,-0.043392,-0.033186,-0.029578,-0.024130,-0.018589,-0.007523,0.002976,0.011529,-0.024085
